ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer
14002,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No
14004,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
14008,Married,Female,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,57,No
14013,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
14015,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
14018,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,No
14019,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,No
14021,Single,Female,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
14029,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No
14043,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No
14054,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
14056,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
14057,Married,Male,90000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,46,No
14067,Single,Male,70000,4,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,44,No
14072,Married,Male,80000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,49,No
14075,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
14076,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
14077,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
14087,Single,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,69,No
14092,Single,Male,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,No
14093,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No
14097,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
14100,Married,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,65,No
14122,Married,Female,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
14175,Married,Female,110000,4,Bachelors,Management,Yes,4,5-10 Miles,Europe,61,No
14197,Married,Male,100000,4,Partial College,Management,Yes,4,5-10 Miles,Europe,57,No
14204,Married,Female,80000,0,Partial High School,Skilled Manual,No,2,5-10 Miles,Europe,59,No
14206,Married,Male,100000,5,Partial High School,Professional,No,1,5-10 Miles,Europe,59,No
14243,Single,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
14244,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
14245,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
14246,Single,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
14247,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
14248,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
14249,Married,Male,110000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,64,No
14265,Single,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
14266,Married,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
14269,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
14271,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
14274,Married,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No
14282,Single,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,32,No
14293,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No
14295,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No
14307,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,No
14312,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
14313,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
14315,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No
14317,Single,Male,70000,4,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,44,No
14318,Married,Male,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,No
14319,Married,Female,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,43,No
14320,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,45,No
14331,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
14332,Single,Female,30000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,26,No
14333,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,26,No
14340,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
14344,Single,Male,30000,0,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,67,No
14349,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
14351,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
14430,Married,Female,90000,1,Partial College,Professional,Yes,0,5-10 Miles,North America,49,No
14432,Single,Male,90000,0,Graduate Degree,Management,Yes,1,5-10 Miles,North America,73,No
14465,Married,Male,90000,3,High School,Professional,Yes,1,5-10 Miles,North America,45,No
14466,Married,Male,90000,3,High School,Professional,Yes,1,5-10 Miles,North America,45,No
14467,Married,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No
14468,Single,Female,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No
14475,Married,Female,60000,0,High School,Professional,No,2,5-10 Miles,North America,51,No
14480,Married,Male,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,46,No
14482,Married,Male,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,No
14483,Married,Female,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,No
14487,Married,Male,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,No
14489,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
14490,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
14491,Single,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
14499,Married,Male,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,69,No
14502,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No
14503,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No
14504,Married,Female,110000,4,Graduate Degree,Management,Yes,0,5-10 Miles,North America,68,No
14508,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,66,No
14514,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
14515,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
14516,Single,Male,10000,0,High School,Skilled Manual,Yes,3,5-10 Miles,Pacific,61,No
14518,Married,Female,10000,1,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,59,No
14519,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
14522,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,59,No
29328,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
14682,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No
14683,Married,Female,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,41,No
14686,Married,Female,60000,2,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,42,No
28875,Single,Male,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,No
14842,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,31,No
14853,Married,Male,20000,1,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,58,No
14854,Single,Female,20000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,No
14856,Single,Female,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No
14887,Married,Female,30000,0,High School,Clerical,Yes,1,5-10 Miles,North America,52,No
14889,Married,Male,30000,0,High School,Clerical,Yes,1,5-10 Miles,North America,52,No
14987,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,29,No
14989,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No
14992,Married,Male,20000,0,Partial High School,Manual,Yes,1,5-10 Miles,Europe,94,No
15007,Single,Female,40000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No
15009,Single,Female,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
15010,Married,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
15012,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15019,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
15024,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,No
15025,Single,Female,40000,0,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,54,No
15026,Single,Female,40000,0,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,54,No
15066,Married,Female,10000,1,High School,Manual,Yes,1,5-10 Miles,Europe,36,No
15156,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,65,No
15157,Married,Male,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,65,No
15158,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,65,No
15160,Married,Female,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
15161,Single,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
15162,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
15163,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
15164,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,62,No
15165,Married,Male,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,63,No
15172,Single,Female,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
15173,Single,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
15174,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
15202,Married,Male,90000,0,Partial College,Professional,Yes,1,5-10 Miles,North America,49,No
15212,Married,Male,60000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,45,No
15216,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
15217,Single,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
15224,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No
15232,Single,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,No
15233,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,45,No
15237,Married,Male,70000,4,Partial College,Skilled Manual,No,3,5-10 Miles,Pacific,46,No
15238,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,50,No
15239,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,50,No
15241,Married,Male,40000,0,Bachelors,Management,Yes,1,5-10 Miles,Pacific,53,No
15243,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15244,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15245,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15246,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15248,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
15251,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
15253,Married,Male,10000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,No
15257,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,No
15258,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,No
15259,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No
15260,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No
15263,Married,Female,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,65,No
15264,Married,Male,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,65,No
15269,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15271,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15273,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
15274,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
15275,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
15278,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
15358,Single,Female,90000,0,Graduate Degree,Management,Yes,1,5-10 Miles,North America,74,No
15373,Married,Female,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,72,No
15384,Married,Male,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,45,No
15385,Married,Female,90000,3,High School,Professional,Yes,1,5-10 Miles,North America,45,No
15387,Married,Male,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,45,No
15393,Married,Female,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,No
15401,Single,Female,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,No
15405,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
15408,Single,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
15414,Married,Male,110000,4,Graduate Degree,Management,Yes,0,5-10 Miles,North America,67,No
29061,Single,Male,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,61,No
15423,Single,Male,40000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,27,No
29101,Single,Female,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,52,No
15426,Single,Female,10000,0,High School,Skilled Manual,Yes,3,5-10 Miles,Pacific,62,No
15430,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No
15431,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No
15437,Married,Female,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,59,No
15598,Single,Female,60000,3,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,41,No
15599,Single,Male,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,41,No
15602,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No
15607,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No
29269,Married,Female,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,No
15736,Married,Female,110000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,65,No
15741,Married,Female,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
15742,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
15743,Married,Female,120000,4,Graduate Degree,Management,No,3,5-10 Miles,North America,64,No
15744,Married,Female,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
15745,Married,Male,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
15746,Married,Female,120000,4,Bachelors,Management,Yes,3,5-10 Miles,North America,62,No
15760,Married,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,32,No
15761,Single,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,32,No
15774,Married,Female,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No
15776,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No
15779,Married,Male,70000,1,Partial College,Professional,Yes,0,5-10 Miles,North America,49,No
15782,Married,Female,90000,0,Partial College,Professional,Yes,1,5-10 Miles,North America,48,No
15787,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,No
15791,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
15798,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No
15804,Married,Female,70000,4,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,44,No
15805,Married,Female,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,No
15810,Married,Female,70000,4,Partial College,Skilled Manual,No,3,5-10 Miles,Pacific,46,No
15811,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,46,No
15813,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15814,Single,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
15815,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
15816,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15818,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15819,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
15820,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
15823,Single,Female,60000,0,Graduate Degree,Management,Yes,1,5-10 Miles,Pacific,68,No
15824,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No
15825,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
15826,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No
15828,Married,Female,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,66,No
15829,Single,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,67,No
15835,Single,Male,40000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,30,No
15836,Single,Male,40000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,30,No
15837,Single,Female,40000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,31,No
15838,Single,Female,30000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,32,No
15839,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
15849,Single,Female,110000,1,Graduate Degree,Management,Yes,0,5-10 Miles,North America,39,No
15936,Married,Female,90000,0,Bachelors,Management,Yes,1,5-10 Miles,North America,73,No
15951,Married,Female,70000,3,Partial College,Professional,Yes,0,5-10 Miles,North America,50,No
15955,Married,Male,110000,2,Bachelors,Management,Yes,4,5-10 Miles,North America,42,No
15958,Married,Female,90000,3,Partial College,Professional,Yes,0,5-10 Miles,North America,44,No
15962,Single,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No
15974,Married,Male,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,46,No
15978,Married,Male,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,45,No
15979,Married,Female,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,No
15988,Married,Male,70000,1,High School,Professional,Yes,0,5-10 Miles,North America,52,No
16001,Married,Male,80000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,69,No
16002,Married,Female,110000,3,Graduate Degree,Management,Yes,4,5-10 Miles,North America,69,No
16005,Single,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No
16006,Married,Female,110000,4,Graduate Degree,Management,Yes,0,5-10 Miles,North America,68,No
16008,Married,Female,110000,4,Graduate Degree,Management,Yes,1,5-10 Miles,North America,67,No
16010,Married,Female,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,66,No
16016,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,62,No
16023,Single,Male,10000,1,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,59,No
16024,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No
16030,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,59,No
16177,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No
29078,Married,Female,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
16181,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,41,No
16183,Single,Female,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,42,No
28887,Single,Male,120000,4,Partial High School,Professional,No,4,5-10 Miles,Europe,51,No
16320,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No
16335,Single,Female,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
16336,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
16353,Married,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16355,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16356,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
16357,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
16358,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
16359,Married,Female,30000,0,High School,Clerical,Yes,1,5-10 Miles,North America,52,No
16456,Single,Male,20000,0,High School,Manual,No,1,5-10 Miles,Europe,31,No
16463,Single,Female,20000,0,Partial High School,Manual,No,1,5-10 Miles,Europe,31,No
16479,Single,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
16481,Single,Female,20000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,57,No
16485,Single,Male,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,26,No
16487,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
16488,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
16489,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
16497,Single,Female,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16498,Single,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16499,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16501,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16502,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16503,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16505,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
16506,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
29248,Single,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No
16555,Married,Male,10000,1,High School,Manual,Yes,1,5-10 Miles,Europe,36,No
16647,Married,Female,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
16648,Married,Female,130000,3,Bachelors,Management,Yes,4,5-10 Miles,North America,64,No
16649,Married,Female,110000,4,Bachelors,Management,Yes,3,5-10 Miles,North America,63,No
16650,Married,Female,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,63,No
16651,Married,Female,120000,4,Bachelors,Management,Yes,3,5-10 Miles,North America,63,No
16652,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,33,No
16655,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No
16667,Single,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,32,No
16669,Single,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No
16672,Single,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No
16679,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,43,No
16689,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,No
16692,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
16694,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,No
16698,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No
16700,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,43,No
16709,Married,Male,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,70,No
16714,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
16715,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
16717,Married,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
16718,Single,Male,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
16719,Single,Male,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
16720,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,25,No
16722,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
16723,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
16725,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
16726,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
16729,Married,Male,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,69,No
16731,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No
16733,Married,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,68,No
16734,Single,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,68,No
16737,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
16739,Married,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,67,No
16748,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
16749,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
16750,Married,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
16825,Married,Female,120000,4,High School,Professional,Yes,4,5-10 Miles,Europe,49,No
16853,Single,Female,110000,3,Bachelors,Management,Yes,0,5-10 Miles,North America,43,No
16855,Married,Female,80000,4,Partial College,Professional,Yes,2,5-10 Miles,North America,44,No
16856,Married,Female,90000,4,Partial College,Professional,Yes,4,5-10 Miles,North America,43,No
16857,Married,Male,90000,4,Partial College,Professional,Yes,4,5-10 Miles,North America,43,No
16858,Married,Female,100000,2,Partial College,Professional,Yes,3,5-10 Miles,North America,44,No
16874,Single,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,71,No
