ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer
28552,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
28558,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
28561,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
28565,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
28566,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
28567,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
28570,Single,Female,40000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,34,No
28571,Single,Female,40000,3,Partial College,Clerical,No,1,0-1 Miles,North America,32,No
28575,Single,Female,40000,3,Partial College,Clerical,No,2,0-1 Miles,North America,31,No
28576,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
28577,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
28578,Single,Female,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
28579,Single,Female,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
28581,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,52,No
28589,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No
28590,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,51,No
28591,Single,Female,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,51,No
28595,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,51,No
28603,Married,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No
28604,Single,Female,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No
28605,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No
28606,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No
28609,Married,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,50,No
28610,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,50,No
28617,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No
28622,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No
28623,Married,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,48,No
28631,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,No
28636,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
28637,Married,Male,40000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,No
28639,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
28641,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
28642,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
28668,Single,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,39,No
28679,Single,Male,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,40,No
28680,Single,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,40,No
28687,Single,Male,10000,2,High School,Manual,No,0,0-1 Miles,Europe,35,No
28710,Married,Male,10000,1,High School,Manual,Yes,2,0-1 Miles,Europe,53,No
28718,Married,Female,60000,3,Bachelors,Professional,No,1,0-1 Miles,Pacific,41,No
28721,Married,Female,60000,3,Bachelors,Professional,No,2,0-1 Miles,Pacific,42,No
28737,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
28743,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,91,No
28745,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
28748,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
28764,Single,Male,40000,3,Partial College,Clerical,No,2,0-1 Miles,North America,32,No
28768,Single,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
28771,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,52,No
28780,Married,Female,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No
28786,Married,Male,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No
28787,Married,Female,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No
28791,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No
28793,Married,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,48,No
28796,Married,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No
28800,Single,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No
28801,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,No
28803,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,No
28806,Single,Male,40000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,32,No
28808,Single,Female,40000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,32,No
28809,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
28810,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
28811,Married,Male,40000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,No
28812,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
28814,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
28815,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
28855,Single,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,39,No
28860,Married,Male,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,40,No
29439,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
28907,Married,Male,160000,5,Partial College,Professional,No,3,10-15 Miles,Europe,55,No
11121,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,10-15 Miles,Pacific,45,No
11123,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,10-15 Miles,Pacific,46,No
18220,Married,Male,110000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,35,Yes
15865,Single,Female,40000,4,High School,Skilled Manual,Yes,3,10-15 Miles,North America,35,Yes
25865,Married,Male,40000,0,High School,Professional,Yes,3,10-15 Miles,North America,60,Yes
11216,Single,Female,60000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,56,Yes
15417,Single,Male,70000,0,Graduate Degree,Management,Yes,2,10-15 Miles,North America,65,Yes
11182,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
11183,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
11184,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,61,No
11185,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
11186,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
11187,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10-15 Miles,North America,62,No
11190,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
28977,Single,Male,60000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,66,No
11195,Married,Female,60000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,60,No
11196,Married,Male,60000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,60,No
11198,Single,Female,70000,1,Bachelors,Management,Yes,1,10-15 Miles,North America,59,No
11199,Married,Female,70000,1,Bachelors,Management,Yes,1,10-15 Miles,North America,60,No
11201,Married,Female,70000,1,Bachelors,Management,Yes,1,10-15 Miles,North America,59,No
11203,Married,Male,40000,1,High School,Professional,Yes,2,10-15 Miles,North America,58,No
15885,Single,Male,60000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,60,Yes
11205,Married,Female,40000,1,High School,Professional,Yes,2,10-15 Miles,North America,58,No
11206,Married,Male,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,58,No
11207,Single,Female,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,58,No
11208,Married,Female,60000,1,Bachelors,Management,Yes,0,10-15 Miles,North America,58,No
11209,Married,Female,60000,1,Bachelors,Management,Yes,0,10-15 Miles,North America,58,No
16811,Married,Male,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,55,Yes
24580,Married,Male,110000,5,Partial High School,Professional,Yes,3,10-15 Miles,Europe,59,Yes
11210,Married,Male,70000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,58,No
28018,Single,Female,30000,1,Partial High School,Skilled Manual,Yes,3,10-15 Miles,North America,61,Yes
11213,Single,Female,60000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,57,No
11214,Single,Male,60000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,57,No
11215,Married,Female,40000,1,Partial High School,Skilled Manual,Yes,2,10-15 Miles,North America,56,No
17242,Married,Male,110000,5,Partial College,Management,Yes,3,10-15 Miles,Pacific,33,Yes
11219,Married,Male,60000,1,High School,Professional,Yes,2,10-15 Miles,North America,55,No
11220,Married,Female,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,56,No
16629,Single,Female,110000,5,High School,Management,Yes,4,10-15 Miles,Pacific,34,Yes
11225,Married,Female,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,55,No
11228,Married,Female,60000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,55,No
11229,Single,Male,70000,2,Partial College,Professional,Yes,1,10-15 Miles,North America,54,No
11231,Married,Male,60000,1,High School,Professional,Yes,2,10-15 Miles,North America,53,No
13397,Married,Male,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,55,Yes
11233,Married,Male,70000,2,Partial College,Professional,Yes,2,10-15 Miles,North America,54,No
11234,Single,Female,70000,2,Partial College,Professional,Yes,2,10-15 Miles,North America,53,No
11235,Married,Male,70000,2,Partial College,Professional,Yes,2,10-15 Miles,North America,54,No
11236,Single,Male,70000,2,Partial College,Professional,Yes,2,10-15 Miles,North America,54,No
11248,Married,Male,110000,4,Partial College,Professional,Yes,4,10-15 Miles,Europe,51,No
11273,Married,Male,90000,1,Partial College,Professional,Yes,0,10-15 Miles,North America,50,No
11279,Married,Female,90000,0,Partial College,Professional,Yes,1,10-15 Miles,North America,43,No
11280,Married,Male,90000,0,Partial College,Professional,Yes,1,10-15 Miles,North America,43,No
11414,Single,Male,80000,2,Partial College,Professional,Yes,1,10-15 Miles,Europe,52,Yes
21487,Single,Female,70000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,57,Yes
20626,Married,Male,100000,5,High School,Management,Yes,4,10-15 Miles,Pacific,35,Yes
13355,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,Yes
15130,Single,Male,90000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,33,Yes
11451,Single,Male,70000,0,Bachelors,Professional,No,4,10-15 Miles,Pacific,32,Yes
11459,Single,Female,80000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,34,Yes
19854,Single,Female,70000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,60,Yes
15120,Married,Female,70000,0,Bachelors,Professional,Yes,2,10-15 Miles,Pacific,30,Yes
11415,Single,Male,90000,0,Partial College,Professional,No,2,10-15 Miles,Europe,62,No
11418,Single,Male,90000,0,Partial College,Professional,No,2,10-15 Miles,Europe,61,No
11424,Married,Female,80000,2,Partial College,Professional,Yes,2,10-15 Miles,Europe,52,No
11426,Married,Male,110000,4,Bachelors,Management,Yes,4,10-15 Miles,Europe,53,No
11430,Married,Female,90000,1,High School,Professional,Yes,2,10-15 Miles,Europe,54,No
11435,Single,Female,100000,4,Partial College,Management,Yes,4,10-15 Miles,Europe,56,No
11436,Married,Female,160000,5,Partial College,Management,No,4,10-15 Miles,Europe,56,No
11437,Married,Male,90000,1,High School,Management,Yes,3,10-15 Miles,Europe,56,No
11442,Married,Male,90000,0,Partial High School,Skilled Manual,Yes,2,10-15 Miles,Europe,58,No
11458,Married,Female,100000,5,High School,Management,Yes,2,10-15 Miles,Pacific,33,No
14385,Married,Female,60000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,61,Yes
16805,Single,Male,60000,1,High School,Professional,Yes,2,10-15 Miles,North America,56,Yes
11463,Married,Female,110000,5,High School,Management,No,4,10-15 Miles,Pacific,34,No
11466,Married,Male,150000,5,Partial High School,Management,Yes,4,10-15 Miles,Pacific,35,No
15601,Married,Female,70000,5,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,38,Yes
15145,Single,Female,90000,0,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,35,Yes
23662,Single,Female,100000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,36,Yes
16145,Single,Female,70000,5,Graduate Degree,Professional,Yes,3,10-15 Miles,North America,47,Yes
23622,Married,Male,110000,5,Partial College,Professional,Yes,2,10-15 Miles,Europe,54,Yes
21766,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,61,Yes
23616,Single,Female,120000,4,Bachelors,Management,Yes,4,10-15 Miles,Europe,60,Yes
14238,Married,Male,120000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,36,Yes
18122,Single,Male,70000,3,Partial College,Professional,Yes,1,10-15 Miles,North America,53,Yes
11761,Single,Male,70000,5,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,39,Yes
20608,Single,Female,100000,5,High School,Management,Yes,2,10-15 Miles,Pacific,32,Yes
19023,Married,Female,70000,1,Partial High School,Skilled Manual,Yes,3,10-15 Miles,North America,54,Yes
13220,Married,Female,70000,1,Bachelors,Management,Yes,1,10-15 Miles,North America,60,Yes
23656,Single,Female,90000,0,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,34,Yes
19963,Married,Male,120000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,32,Yes
15733,Married,Female,120000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,34,Yes
11694,Married,Male,50000,4,Bachelors,Skilled Manual,Yes,4,10-15 Miles,North America,42,No
13358,Married,Female,60000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,61,Yes
13226,Married,Female,60000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,59,Yes
13249,Married,Male,70000,2,Partial College,Professional,Yes,2,10-15 Miles,North America,54,Yes
19093,Single,Female,100000,5,High School,Management,Yes,2,10-15 Miles,Pacific,31,Yes
24648,Single,Female,30000,0,Partial High School,Clerical,No,2,10-15 Miles,North America,62,Yes
11740,Married,Female,70000,5,Graduate Degree,Professional,No,3,10-15 Miles,North America,47,No
24924,Married,Male,110000,5,High School,Management,No,4,10-15 Miles,Pacific,35,Yes
11757,Married,Male,70000,5,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,38,No
11758,Married,Male,70000,5,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,37,No
11760,Married,Female,70000,5,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,39,No
25863,Single,Female,40000,0,High School,Professional,Yes,3,10-15 Miles,North America,59,Yes
17258,Married,Male,110000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,35,Yes
13383,Single,Female,60000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,56,Yes
22131,Married,Female,70000,0,Graduate Degree,Management,Yes,2,10-15 Miles,North America,68,Yes
23706,Single,Female,70000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,60,Yes
17133,Single,Male,70000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,59,Yes
11842,Single,Male,50000,4,Bachelors,Skilled Manual,Yes,3,10-15 Miles,North America,42,No
11843,Single,Female,50000,4,Bachelors,Skilled Manual,No,3,10-15 Miles,North America,42,No
18201,Married,Female,100000,5,High School,Management,Yes,2,10-15 Miles,Pacific,33,Yes
11844,Single,Female,50000,4,Bachelors,Skilled Manual,Yes,3,10-15 Miles,North America,42,No
12110,Married,Female,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,56,Yes
13645,Single,Male,100000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,36,Yes
19948,Single,Female,70000,0,Bachelors,Professional,Yes,2,10-15 Miles,Pacific,31,Yes
11883,Married,Female,70000,5,Graduate Degree,Professional,Yes,3,10-15 Miles,North America,47,No
20621,Married,Female,120000,5,Partial High School,Professional,No,4,10-15 Miles,Pacific,34,Yes
11902,Married,Male,70000,5,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,39,No
28022,Single,Male,40000,0,High School,Professional,Yes,3,10-15 Miles,North America,60,Yes
11921,Married,Male,60000,4,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,41,No
16105,Single,Female,80000,3,Bachelors,Skilled Manual,Yes,3,10-15 Miles,North America,41,Yes
20382,Married,Male,70000,0,Graduate Degree,Management,Yes,2,10-15 Miles,North America,68,Yes
29003,Married,Female,70000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,58,No
21892,Married,Female,100000,5,High School,Management,Yes,3,10-15 Miles,Pacific,35,Yes
21835,Married,Female,120000,4,Bachelors,Management,Yes,4,10-15 Miles,Europe,62,Yes
20614,Single,Male,110000,5,Partial College,Management,Yes,3,10-15 Miles,Pacific,33,Yes
28914,Married,Female,170000,5,Partial College,Management,No,4,10-15 Miles,Europe,55,No
15687,Married,Male,70000,1,High School,Professional,Yes,2,10-15 Miles,Europe,61,Yes
12062,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12063,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12064,Single,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12065,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12066,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12067,Single,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,61,No
12068,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12070,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
13958,Married,Female,70000,5,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,39,Yes
12073,Married,Male,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12074,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,62,No
12077,Single,Female,70000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,61,No
12087,Single,Male,70000,1,Bachelors,Management,Yes,1,10-15 Miles,North America,59,No
12314,Married,Female,110000,5,Bachelors,Management,Yes,1,10-15 Miles,Europe,53,Yes
12088,Single,Female,70000,1,Bachelors,Management,Yes,1,10-15 Miles,North America,59,No
12095,Married,Male,60000,1,Bachelors,Management,Yes,0,10-15 Miles,North America,58,No
12098,Single,Female,60000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,57,No
12100,Single,Male,60000,1,Bachelors,Management,Yes,0,10-15 Miles,North America,57,No
12101,Single,Male,70000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,57,No
12341,Married,Female,80000,0,Bachelors,Professional,Yes,2,10-15 Miles,Pacific,30,Yes
13384,Single,Male,60000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,56,Yes
28957,Single,Female,120000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,34,Yes
17259,Married,Female,110000,5,Partial High School,Management,Yes,4,10-15 Miles,Pacific,35,Yes
26399,Married,Male,120000,4,Bachelors,Management,Yes,4,10-15 Miles,Europe,60,Yes
17247,Married,Male,90000,0,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,35,Yes
24955,Single,Male,30000,0,Partial High School,Skilled Manual,Yes,3,10-15 Miles,North America,61,Yes
28984,Married,Female,60000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,64,No
15904,Married,Female,60000,1,Partial College,Professional,Yes,1,10-15 Miles,North America,56,Yes
15314,Single,Male,60000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,60,Yes
13208,Single,Female,70000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,61,Yes
27407,Single,Female,70000,0,Bachelors,Management,Yes,3,10-15 Miles,North America,60,Yes
12295,Single,Male,60000,1,Partial High School,Skilled Manual,Yes,4,10-15 Miles,Europe,61,No
12306,Married,Male,80000,2,Partial College,Professional,Yes,2,10-15 Miles,Europe,53,No
12312,Married,Male,100000,4,Bachelors,Management,Yes,4,10-15 Miles,Europe,53,No
12313,Single,Male,100000,4,Bachelors,Management,Yes,4,10-15 Miles,Europe,53,No
12319,Married,Female,90000,1,High School,Professional,Yes,2,10-15 Miles,Europe,54,No
12320,Single,Female,120000,5,Partial College,Professional,Yes,3,10-15 Miles,Europe,54,No
12322,Married,Female,80000,1,High School,Professional,Yes,3,10-15 Miles,Europe,55,No
12324,Single,Male,90000,1,High School,Professional,Yes,3,10-15 Miles,Europe,55,No
12325,Married,Female,130000,5,High School,Professional,Yes,3,10-15 Miles,Europe,55,No
12327,Single,Male,100000,4,Partial College,Management,Yes,4,10-15 Miles,Europe,56,No
12331,Single,Female,70000,1,Partial High School,Skilled Manual,Yes,4,10-15 Miles,Europe,58,No
12334,Married,Male,130000,5,High School,Management,Yes,4,10-15 Miles,Europe,58,No
12344,Single,Female,80000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,31,No
12345,Single,Female,80000,0,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,31,No
12351,Married,Female,100000,5,High School,Management,Yes,2,10-15 Miles,Pacific,33,No
12352,Married,Male,100000,5,High School,Management,No,2,10-15 Miles,Pacific,33,No
12357,Single,Female,100000,5,High School,Management,Yes,3,10-15 Miles,Pacific,35,No
12361,Married,Female,160000,5,Partial High School,Management,No,4,10-15 Miles,Pacific,35,No
14418,Married,Female,60000,1,High School,Professional,Yes,2,10-15 Miles,North America,54,Yes
12669,Single,Male,70000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,30,Yes
28995,Single,Female,40000,1,High School,Professional,Yes,1,10-15 Miles,North America,60,No
12675,Single,Female,80000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,33,Yes
12680,Single,Male,80000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,34,Yes
12683,Single,Female,120000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,33,Yes
15334,Single,Female,40000,1,Partial High School,Skilled Manual,Yes,2,10-15 Miles,North America,56,Yes
12689,Single,Female,90000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,34,Yes
24613,Married,Female,100000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,36,Yes
12698,Married,Male,110000,5,High School,Management,Yes,4,10-15 Miles,Pacific,36,Yes
15897,Single,Female,70000,1,Partial College,Professional,Yes,2,10-15 Miles,North America,58,Yes
24586,Single,Male,70000,0,Bachelors,Professional,Yes,2,10-15 Miles,Pacific,31,Yes
28931,Married,Male,80000,0,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,31,No
18595,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,3,10-15 Miles,North America,41,Yes
13607,Single,Male,110000,5,High School,Management,Yes,3,10-15 Miles,Europe,57,Yes
15152,Married,Female,110000,5,Partial High School,Professional,Yes,4,10-15 Miles,Pacific,35,Yes
21873,Married,Female,70000,0,Bachelors,Professional,Yes,2,10-15 Miles,Pacific,31,Yes
18212,Married,Male,90000,0,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,35,Yes
25831,Married,Male,110000,5,High School,Management,Yes,4,10-15 Miles,Pacific,35,Yes
24850,Married,Male,120000,5,Bachelors,Management,Yes,1,10-15 Miles,Europe,60,Yes
28920,Single,Female,120000,5,High School,Management,No,4,10-15 Miles,Europe,59,No
27982,Single,Male,120000,5,Partial High School,Professional,No,4,10-15 Miles,Pacific,34,Yes
12636,Married,Female,100000,3,Bachelors,Management,Yes,4,10-15 Miles,Europe,60,No
12638,Married,Male,80000,2,Partial College,Professional,Yes,1,10-15 Miles,Europe,52,No
12639,Single,Male,80000,2,Partial College,Professional,Yes,2,10-15 Miles,Europe,53,No
12641,Married,Male,100000,4,High School,Professional,Yes,3,10-15 Miles,Europe,52,No
12643,Married,Female,120000,5,Bachelors,Management,Yes,3,10-15 Miles,Europe,53,No
12646,Single,Male,90000,1,High School,Professional,Yes,2,10-15 Miles,Europe,54,No
12649,Married,Male,80000,1,High School,Professional,Yes,3,10-15 Miles,Europe,54,No
12651,Single,Male,90000,1,High School,Management,Yes,3,10-15 Miles,Europe,56,No
12652,Married,Female,130000,5,High School,Management,Yes,4,10-15 Miles,Europe,56,No
28873,Married,Male,70000,3,Partial College,Professional,Yes,1,10-15 Miles,North America,53,No
12656,Married,Male,90000,1,High School,Management,Yes,3,10-15 Miles,Europe,57,No
12659,Married,Male,80000,1,High School,Management,Yes,4,10-15 Miles,Europe,58,No
12660,Married,Female,80000,1,Partial High School,Skilled Manual,Yes,4,10-15 Miles,Europe,59,No
12663,Married,Female,90000,0,Partial High School,Skilled Manual,Yes,2,10-15 Miles,Europe,59,No
12665,Married,Female,60000,0,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,31,No
16785,Married,Male,70000,1,Bachelors,Management,Yes,1,10-15 Miles,North America,60,Yes
12672,Single,Male,80000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,31,No
12679,Married,Female,100000,5,High School,Management,No,2,10-15 Miles,Pacific,33,No
12682,Married,Female,100000,5,High School,Management,No,2,10-15 Miles,Pacific,33,No
12690,Married,Male,100000,5,High School,Management,Yes,2,10-15 Miles,Pacific,34,No
12691,Married,Male,100000,5,High School,Management,Yes,3,10-15 Miles,Pacific,34,No
12692,Single,Male,80000,0,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,35,No
12695,Married,Female,90000,0,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,35,No
12696,Married,Female,100000,5,High School,Management,Yes,4,10-15 Miles,Pacific,35,No
12697,Single,Female,90000,0,Bachelors,Professional,No,4,10-15 Miles,Pacific,36,No
12704,Married,Female,120000,5,Partial High School,Management,Yes,4,10-15 Miles,Pacific,35,No
13212,Married,Male,60000,0,Bachelors,Management,Yes,2,10-15 Miles,North America,61,Yes
18250,Single,Male,70000,5,Bachelors,Professional,Yes,3,10-15 Miles,Pacific,39,Yes
15600,Married,Male,70000,5,Bachelors,Professional,Yes,4,10-15 Miles,Pacific,38,Yes
22787,Married,Female,70000,1,Partial High School,Skilled Manual,Yes,3,10-15 Miles,North America,54,Yes
29232,Single,Female,90000,0,Partial College,Professional,Yes,1,10-15 Miles,North America,43,No
23659,Single,Male,110000,5,High School,Management,Yes,4,10-15 Miles,Pacific,34,Yes
12878,Married,Male,40000,4,High School,Skilled Manual,Yes,3,10-15 Miles,North America,34,No
22961,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,10-15 Miles,Pacific,45,Yes
20620,Single,Female,90000,0,Bachelors,Professional,No,3,10-15 Miles,Pacific,35,Yes
12932,Married,Male,70000,5,Graduate Degree,Professional,Yes,3,10-15 Miles,North America,37,No
12943,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,3,10-15 Miles,North America,41,No
12965,Married,Male,40000,3,High School,Skilled Manual,Yes,3,10-15 Miles,North America,45,No
